               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 119,            0.042718,            0.061952,          0.00070969,             0.90731,             0.83227,             0.90634,             0.51893,            0.039521,            0.057272,          0.00032228,            0.002212,            0.002212,            0.002212
                 120,            0.043996,            0.066487,          0.00062114,              0.9014,             0.83943,             0.90572,             0.52116,            0.039397,            0.057647,          0.00034382,            0.002146,            0.002146,            0.002146
                 121,            0.043752,            0.063211,          0.00066899,             0.91094,             0.83589,             0.90773,             0.52344,            0.039553,            0.058612,           0.0003364,             0.00208,             0.00208,             0.00208
                 122,               0.044,            0.063663,          0.00058728,             0.91178,             0.83518,             0.90789,             0.52122,            0.039344,            0.057421,          0.00032496,            0.002014,            0.002014,            0.002014
                 123,            0.043242,            0.066876,          0.00051683,             0.89936,             0.84168,             0.91059,             0.53203,            0.039224,            0.056684,          0.00033006,            0.001948,            0.001948,            0.001948
                 124,            0.043421,            0.065168,          0.00054248,             0.89418,             0.85781,             0.90955,              0.5253,            0.039204,            0.057347,          0.00039498,            0.001882,            0.001882,            0.001882
                 125,            0.043726,            0.064471,          0.00066283,             0.87367,             0.84991,             0.90372,             0.52302,            0.039164,            0.057198,          0.00039766,            0.001816,            0.001816,            0.001816
                 126,            0.043829,            0.066091,          0.00070679,             0.88626,              0.8435,              0.9086,             0.52473,             0.03905,            0.056746,           0.0003801,             0.00175,             0.00175,             0.00175
                 127,            0.042533,            0.065842,          0.00057948,             0.89018,             0.84833,             0.91112,             0.52344,            0.039105,            0.056941,          0.00034241,            0.001684,            0.001684,            0.001684
                 128,            0.043264,            0.060744,          0.00072786,              0.8886,             0.84854,             0.91362,             0.52564,             0.03896,            0.056424,          0.00030262,            0.001618,            0.001618,            0.001618
                 129,            0.043447,            0.066932,          0.00061952,             0.89997,             0.84437,             0.91034,             0.52643,            0.038974,            0.055687,          0.00033471,            0.001552,            0.001552,            0.001552
                 130,            0.043075,            0.065542,          0.00070139,             0.89743,             0.82894,             0.90452,             0.52311,             0.03921,            0.057171,          0.00036063,            0.001486,            0.001486,            0.001486
                 131,            0.042662,            0.061461,          0.00050483,             0.91036,             0.83172,             0.90165,              0.5272,            0.038954,            0.056562,          0.00034117,             0.00142,             0.00142,             0.00142
                 132,             0.04322,            0.063532,          0.00056026,             0.89611,             0.84594,             0.90712,             0.53164,            0.038984,            0.056719,          0.00033973,            0.001354,            0.001354,            0.001354
                 133,            0.042991,            0.064629,          0.00057611,              0.8891,              0.8586,             0.90834,             0.52737,            0.038998,            0.056626,          0.00031694,            0.001288,            0.001288,            0.001288
                 134,            0.042966,             0.06236,          0.00069784,              0.8889,             0.84323,             0.90513,              0.5282,            0.038918,            0.056893,          0.00030321,            0.001222,            0.001222,            0.001222
                 135,            0.043173,            0.061903,          0.00054709,             0.89026,             0.84178,             0.90427,             0.52777,            0.039005,            0.057418,          0.00028636,            0.001156,            0.001156,            0.001156
                 136,             0.04291,            0.061171,          0.00056128,              0.8919,             0.84144,             0.90617,             0.53211,            0.038911,            0.056882,          0.00032978,             0.00109,             0.00109,             0.00109
                 137,            0.043336,             0.06122,          0.00062564,             0.89164,             0.85351,             0.91012,             0.53268,            0.038958,            0.056617,           0.0003917,            0.001024,            0.001024,            0.001024
                 138,            0.042415,            0.063187,          0.00054218,             0.88632,             0.84661,             0.90802,               0.533,            0.038894,            0.056282,          0.00031005,            0.000958,            0.000958,            0.000958
